Artist Nationality,artist_iso3,Country of Subject: ,iso3,artist_name,Author WikiLink,title,Keep,Nudity,image_url,work_url,Location Reason,Author Background,birth_date,death_date,birth_place,source,tags,More info,is_local,filepath,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnamese,VNM,Vietnam,VNM,Tô Ngọc Vân,https://en.wikipedia.org/wiki/T%C3%B4_Ng%E1%BB%8Dc_V%C3%A2n,Two women and a child,Keep,,https://upload.wikimedia.org/wikipedia/commons/1/19/Hai_thieu_nu_va_em_be.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Hai%20thieu%20nu%20va%20em%20be.JPG,,,1906-01-01,1954-01-01,Nghĩa Trụ,Wiki Commons,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French,FRA,ITALY,ITA,Pierre-Auguste Renoir,https://en.wikipedia.org/wiki/Pierre-Auguste_Renoir,Young Mother (Jeune mère),Keep,,https://upload.wikimedia.org/wikipedia/commons/3/3a/Pierre-Auguste_Renoir_-_Young_Mother_%28Jeune_m%C3%A8re%29_-_BF15_-_Barnes_Foundation.jpg,https://commons.wikimedia.org/wiki/File:Pierre-Auguste_Renoir_-_Young_Mother_(Jeune_m%C3%A8re)_-_BF15_-_Barnes_Foundation.jpg,,,,,,Wiki Commons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dutch,NLD,Dutch,NLD,Dieric Bouts,https://en.wikipedia.org/wiki/Dieric_Bouts,Virgin and Child,Keep,,/Users/marjoleinoostrom/Downloads/main-image.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French,FRA,French,FRA,Honoré Daumier,https://en.wikipedia.org/wiki/Honor%C3%A9_Daumier,The third class carriage,Keep,,/Users/marjoleinoostrom/Downloads/982px-Honoré_Daumier_034.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greek,GRC,Greek,GRC,Georgios Jakobides,https://en.wikipedia.org/wiki/Georgios_Jakobides,Grandma’s Favorite,Keep,,/Users/marjoleinoostrom/Downloads/grandma-s-favourite-1893.jpg!Large.jpg,,,,,,,,,,,Vardges Sureniants,https://en.wikipedia.org/wiki/Vardges_Sureniants,Armenian,ARM,Armenia,ARM,Mutter,Keep,https://en.wikipedia.org/wiki/Vardges_Sureniants#/media/File:Sureniants_-_Mutter.jpg,https://en.wikipedia.org/wiki/Vardges_Sureniants#/media/File:Sureniants_-_Mutter.jpg,,,,,Wikipedia,,,FALSE,,,,,,,,,,,
Austrian,AUT,Austria,AUT,Egon Schiele,https://en.wikipedia.org/wiki/Egon_Schiele,Self-Portrait,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Egon_Schiele_-_Selbstportr%C3%A4t_-_1906.jpg/960px-Egon_Schiele_-_Selbstportr%C3%A4t_-_1906.jpg,https://commons.wikimedia.org/wiki/File:Egon_Schiele_-_Selbstportr%C3%A4t_-_1906.jpg,,,,,Wikipedia,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonian,EST,Estonia,EST,Ants Laikmaa,https://en.wikipedia.org/wiki/Ants_Laikmaa,Head of a Black Boy,Keep,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Neegripoiss._Neegripoisi_pea%2C_Ants_Laikmaa%2C_EKM_j_48643_M_7113.jpg,"https://commons.wikimedia.org/wiki/File:Neegripoiss._Neegripoisi_pea,_Ants_Laikmaa,_EKM_j_48643_M_7113.jpg",,,,,Wikipedia,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgian,GEO,Georgia,GEO,Niko Pirosmani,https://en.wikipedia.org/wiki/Niko_Pirosmani,A Tatar Fruiterer,Keep,,https://upload.wikimedia.org/wikipedia/commons/2/25/Niko_Pirosmani._A_Tatar_Fruiterer._Oil_on_cardboard%2C_75x106_cm._The_State_Museum_of_Fine_Arts_of_Georgia%2C_Tbilisi.jpg,"https://commons.wikimedia.org/wiki/File:Niko_Pirosmani._A_Tatar_Fruiterer._Oil_on_cardboard,_75x106_cm._The_State_Museum_of_Fine_Arts_of_Georgia,_Tbilisi.jpg",,,,,Wikipedia,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenian,SVN,Slovenia,SVN,Ivana Kobilca,https://en.wikipedia.org/wiki/Ivana_Kobilca,Summer,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Ivana_Kobilca_-_Poletje.jpg/960px-Ivana_Kobilca_-_Poletje.jpg,https://commons.wikimedia.org/wiki/File:Ivana_Kobilca_-_Poletje.jpg,,,,,Wikipedia,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flemish,BEL,Belgium,BEL,Peter Paul Rubens,https://en.wikipedia.org/wiki/Peter_Paul_Rubens,The Child with the Bird,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Das_Kind_mit_dem_Vogel_-_Gem%C3%A4ldegalerie_Berlin_-_5405161.jpg/960px-Das_Kind_mit_dem_Vogel_-_Gem%C3%A4ldegalerie_Berlin_-_5405161.jpg,https://commons.wikimedia.org/wiki/File:Das_Kind_mit_dem_Vogel_-_Gem%C3%A4ldegalerie_Berlin_-_5405161.jpg,,,,,Wikipedia,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polish-Lithuanian,LTU,Lithuania,LTU,Jan Bułhak,https://en.wikipedia.org/wiki/Jan_Bu%C5%82hak,Vilnius Children,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Jan_Bu%C5%82hak_-_Wile%C5%84skie_dzieci_%281-P-2260%29.jpg/960px-Jan_Bu%C5%82hak_-_Wile%C5%84skie_dzieci_%281-P-2260%29.jpg,https://commons.wikimedia.org/wiki/File:Jan_Bu%C5%82hak_-_Wile%C5%84skie_dzieci_(1-P-2260).jpg,,,,,Wikimedia Commons,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austrian,AUT,Austria,AUT,Egon Schiele,https://en.wikipedia.org/wiki/Egon_Schiele,Mother with Two Children II,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Mother_with_two_children_II_Egon_Schiele_1915.jpg/960px-Mother_with_two_children_II_Egon_Schiele_1915.jpg,https://commons.wikimedia.org/wiki/File:Mother_with_two_children_II_Egon_Schiele_1915.jpg,,,,,Wikipedia,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austrian,AUT,Austria,AUT,Ferdinand Georg Waldmüller,https://en.wikipedia.org/wiki/Ferdinand_Georg_Waldm%C3%BCller,After School,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/1841_Waldmueller_Nach_der_Schule_anagoria.JPG/960px-1841_Waldmueller_Nach_der_Schule_anagoria.JPG,https://commons.wikimedia.org/wiki/File:1841_Waldmueller_Nach_der_Schule_anagoria.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgian,BEL,Belgium,BEL,Constantin Meunier,https://en.wikipedia.org/wiki/Constantin_Meunier,Three Female Miners,Keep,,https://upload.wikimedia.org/wikipedia/commons/b/ba/Constantin_Meunier_-_Three_female_miners.jpg,https://commons.wikimedia.org/wiki/File:Constantin_Meunier_-_Three_female_miners.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swiss,CHE,Switzerland,CHE,Albert Anker,https://en.wikipedia.org/wiki/Albert_Anker,"Knitting Girl, Watching a Baby in a Cradle",Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Albert_Anker_-_Strickendes_M%C3%A4dchen%2C_Kleinkind_in_der_Wiege_h%C3%BCtend.jpg/960px-Albert_Anker_-_Strickendes_M%C3%A4dchen%2C_Kleinkind_in_der_Wiege_h%C3%BCtend.jpg,"https://commons.wikimedia.org/wiki/File:Albert_Anker_-_Strickendes_M%C3%A4dchen,_Kleinkind_in_der_Wiege_h%C3%BCtend.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech,CZE,Czechia,CZE,Josef Mánes,https://en.wikipedia.org/wiki/Josef_M%C3%A1nes,Franziska and Seraphine Kolowrat-Krakowsky,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/M%C3%A1nes_%E2%80%93_Franziska_and_Seraphine_Kolowrat_Krakowsky.jpg/960px-M%C3%A1nes_%E2%80%93_Franziska_and_Seraphine_Kolowrat_Krakowsky.jpg,https://commons.wikimedia.org/wiki/File:M%C3%A1nes_%E2%80%93_Franziska_and_Seraphine_Kolowrat_Krakowsky.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish,DNK,Denmark,DNK,Wilhelm Marstrand,https://en.wikipedia.org/wiki/Wilhelm_Marstrand,Italian Osteria Scene (detail),No,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Italian_Osteria_Scene%2C_Girl_welcoming_a_Person_entering%2C_detail%2C_by_Wilhelm_Marstrand_-_Ny_Carlsberg_Glyptotek_-_Copenhagen_-_DSC09272.JPG/960px-Italian_Osteria_Scene%2C_Girl_welcoming_a_Person_entering%2C_detail%2C_by_Wilhelm_Marstrand_-_Ny_Carlsberg_Glyptotek_-_Copenhagen_-_DSC09272.JPG,"https://commons.wikimedia.org/wiki/File:Italian_Osteria_Scene,_Girl_welcoming_a_Person_entering,_detail,_by_Wilhelm_Marstrand_-_Ny_Carlsberg_Glyptotek_-_Copenhagen_-_DSC09272.JPG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish,ESP,Spain,ESP,Joaquín Sorolla,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Sorolla,Nina,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/NinaSorolla.JPG/960px-NinaSorolla.JPG,https://commons.wikimedia.org/wiki/File:NinaSorolla.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finnish,FIN,Finland,FIN,Albert Edelfelt,https://en.wikipedia.org/wiki/Albert_Edelfelt,Boys Playing on the Shore,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Albert_Edelfelt_-_Boys_Playing_on_the_Shore.jpg/960px-Albert_Edelfelt_-_Boys_Playing_on_the_Shore.jpg,https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_-_Boys_Playing_on_the_Shore.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French,FRA,France,FRA,Jean-Baptiste Greuze,https://en.wikipedia.org/wiki/Jean-Baptiste_Greuze,The Lazy Boy,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Jean-Baptiste_Greuze_-_The_lazy_boy.jpg/960px-Jean-Baptiste_Greuze_-_The_lazy_boy.jpg,https://commons.wikimedia.org/wiki/File:Jean-Baptiste_Greuze_-_The_lazy_boy.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
German,DEU,Germany,DEU,Franz von Defregger,https://en.wikipedia.org/wiki/Franz_von_Defregger,Grace Before Meal,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Franz_von_Defregger_-_Grace_Before_Meal.JPG/960px-Franz_von_Defregger_-_Grace_Before_Meal.JPG,https://commons.wikimedia.org/wiki/File:Franz_von_Defregger_-_Grace_Before_Meal.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungarian,HUN,Hungary,HUN,Mihály Munkácsy,https://en.wikipedia.org/wiki/Mih%C3%A1ly_Munk%C3%A1csy,Two Families,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Two_families_%28unknown_date%29%2C_by_Mih%C3%A1ly_von_Munk%C3%A1csy.jpg/960px-Two_families_%28unknown_date%29%2C_by_Mih%C3%A1ly_von_Munk%C3%A1csy.jpg,"https://commons.wikimedia.org/wiki/File:Two_families_(unknown_date),_by_Mih%C3%A1ly_von_Munk%C3%A1csy.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dutch,NLD,Netherlands,NLD,Jozef Israëls,https://en.wikipedia.org/wiki/Jozef_Isra%C3%ABls,Young Navigators,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Young_Navigators_-_Jozef_Israels_-_ABDAG002478.jpg/960px-Young_Navigators_-_Jozef_Israels_-_ABDAG002478.jpg,https://commons.wikimedia.org/wiki/File:Young_Navigators_-_Jozef_Israels_-_ABDAG002478.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norwegian,NOR,Norway,NOR,Christian Krohg,https://en.wikipedia.org/wiki/Christian_Krohg,Sleeping mother with child,Keep,,https://upload.wikimedia.org/wikipedia/commons/2/21/Christian_Krohg-Sovende_mor_med_barn_1883.jpg,https://commons.wikimedia.org/wiki/File:Christian_Krohg-Sovende_mor_med_barn_1883.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polish,POL,Poland,POL,Józef Chełmoński,https://en.wikipedia.org/wiki/J%C3%B3zef_Che%C5%82mo%C5%84ski,The Storks,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/J%C3%B3zef_Che%C5%82mo%C5%84ski_-_Bociany_-_01_%28MP_561_MNW%29.jpg/960px-J%C3%B3zef_Che%C5%82mo%C5%84ski_-_Bociany_-_01_%28MP_561_MNW%29.jpg,https://commons.wikimedia.org/wiki/File:J%C3%B3zef_Che%C5%82mo%C5%84ski_-_Bociany_-_01_(MP_561_MNW).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portuguese,PRT,Portugal,PRT,José Malhoa,https://en.wikipedia.org/wiki/Jos%C3%A9_Malhoa,Portrait of D. Eugénia Mendes de Loureiro and Her Two Sons Carlos and João Relvas,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Retrato_de_D._Eug%C3%A9nia_Mendes_de_Loureiro_e_dos_seus_dois_filhos_Carlos_e_Jo%C3%A3o_Relvas_%281899%29_-_Jos%C3%A9_Malhoa_%28CP-MA%2C_Inv._84.250%29.png/960px-Retrato_de_D._Eug%C3%A9nia_Mendes_de_Loureiro_e_dos_seus_dois_filhos_Carlos_e_Jo%C3%A3o_Relvas_%281899%29_-_Jos%C3%A9_Malhoa_%28CP-MA%2C_Inv._84.250%29.png,"https://commons.wikimedia.org/wiki/File:Retrato_de_D._Eug%C3%A9nia_Mendes_de_Loureiro_e_dos_seus_dois_filhos_Carlos_e_Jo%C3%A3o_Relvas_(1899)_-_Jos%C3%A9_Malhoa_(CP-MA,_Inv._84.250).png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian,RUS,Russia,RUS,Vladimir Makovsky,https://en.wikipedia.org/wiki/Vladimir_Makovsky,Mother and Daughter,Keep,,https://upload.wikimedia.org/wikipedia/commons/2/27/%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B0%D0%BA%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9._%D0%9C%D0%B0%D1%82%D0%B8_%D1%82%D0%B0_%D0%B4%D0%BE%D0%BD%D1%8C%D0%BA%D0%B0._1886._Vladimir_Makovsky_-_Mother_and_Daughter.jpg,https://commons.wikimedia.org/wiki/File:Vladimir_Makovsky_-_Mother_and_Daughter.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swedish,SWE,Sweden,SWE,Carl Larsson,https://en.wikipedia.org/wiki/Carl_Larsson,Studio Idyll (The Artist’s Wife with Daughter Suzanne),Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Atelje-idyll_Konstn%C3%A4rens_hustru_med_dottern_Suzanne_av_Carl_Larsson_1885.jpg/960px-Atelje-idyll_Konstn%C3%A4rens_hustru_med_dottern_Suzanne_av_Carl_Larsson_1885.jpg,https://commons.wikimedia.org/wiki/File:Atelje-idyll_Konstn%C3%A4rens_hustru_med_dottern_Suzanne_av_Carl_Larsson_1885.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British,GBR,United Kingdom,GBR,Frederick Morgan,https://en.wikipedia.org/wiki/Frederick_Morgan,The Young Gallant,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Frederick_Morgan_-_The_young_gallant.jpg/960px-Frederick_Morgan_-_The_young_gallant.jpg,https://commons.wikimedia.org/wiki/File:Frederick_Morgan_-_The_young_gallant.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,USA,United States,USA,Mary Cassatt,https://en.wikipedia.org/wiki/Mary_Cassatt,Maternity,Keep,Yes,https://upload.wikimedia.org/wikipedia/commons/d/d4/Cassatt_Mary_Maternite_1890.jpg,https://commons.wikimedia.org/wiki/File:Cassatt_Mary_Maternite_1890.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,USA,United States,USA,Mary Cassatt,https://en.wikipedia.org/wiki/Mary_Cassatt,The Child’s Bath,Keep,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Mary_Cassatt_-_The_Child%27s_Bath_-_Google_Art_Project.jpg/960px-Mary_Cassatt_-_The_Child%27s_Bath_-_Google_Art_Project.jpg,https://commons.wikimedia.org/wiki/File:Mary_Cassatt_-_The_Child%27s_Bath_-_Google_Art_Project.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,USA,United States,USA,Mary Cassatt,https://en.wikipedia.org/wiki/Mary_Cassatt,Woman in a Red Bodice and Her Child,Keep,Yes,https://upload.wikimedia.org/wikipedia/commons/8/89/Brooklyn_Museum_-_Woman_in_a_Red_Bodice_and_Her_Child_-_Mary_Cassatt_-_overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Woman_in_a_Red_Bodice_and_Her_Child_-_Mary_Cassatt_-_overall.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irish,IRL,Ireland,IRL,Walter Osborne,https://en.wikipedia.org/wiki/Walter_Osborne,Summertime,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Walter_Osborne_Summertime.jpg/960px-Walter_Osborne_Summertime.jpg,https://commons.wikimedia.org/wiki/File:Walter_Osborne_Summertime.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italian,ITA,Italy,ITA,Silvestro Lega,https://en.wikipedia.org/wiki/Silvestro_Lega,Maternity,Keep,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Lega_Maternt%C3%A0.jpg,https://commons.wikimedia.org/wiki/File:Lega_Maternt%C3%A0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indian,IND,,IND,Raja Ravi Varma,https://en.wikipedia.org/wiki/Raja_Ravi_Varma,There Comes Papa,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Raja_Ravi_Varma%2C_There_Comes_Papa_%281893%29.jpg/960px-Raja_Ravi_Varma%2C_There_Comes_Papa_%281893%29.jpg,"https://commons.wikimedia.org/wiki/File:Raja_Ravi_Varma,_There_Comes_Papa_(1893).jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexican,MEX,,MEX,Diego Rivera,https://en.wikipedia.org/wiki/Diego_Rivera,Motherhood (Angelina and the Child),Keep,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Diego_Rivera%2C_c.1916%2C_Maternidad%2C_Angelina_y_el_ni%C3%B1o_Diego%2C_oil_on_canvas%2C_134.5_x_88.5_cm%2C_Museo_de_Arte_Carrillo_Gil.jpg/960px-Diego_Rivera%2C_c.1916%2C_Maternidad%2C_Angelina_y_el_ni%C3%B1o_Diego%2C_oil_on_canvas%2C_134.5_x_88.5_cm%2C_Museo_de_Arte_Carrillo_Gil.jpg,"https://en.wikipedia.org/wiki/Diego_Rivera#/media/File:Diego_Rivera,_c.1916,_Maternidad,_Angelina_y_el_ni%C3%B1o_Diego,_oil_on_canvas,_134.5_x_88.5_cm,_Museo_de_Arte_Carrillo_Gil.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French,FRA,,FRA,Élisabeth Vigée Le Brun,https://en.wikipedia.org/wiki/%C3%89lisabeth_Vig%C3%A9e_Le_Brun,Self-Portrait with Daughter,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Self-portrait_with_Her_Daughter_by_Elisabeth-Louise_Vig%C3%A9e_Le_Brun.jpg/960px-Self-portrait_with_Her_Daughter_by_Elisabeth-Louise_Vig%C3%A9e_Le_Brun.jpg,https://en.wikipedia.org/wiki/%C3%89lisabeth_Vig%C3%A9e_Le_Brun#/media/File:Self-portrait_with_Her_Daughter_by_Elisabeth-Louise_Vig%C3%A9e_Le_Brun.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French,FRA,,FRA,Berthe Morisot,https://en.wikipedia.org/wiki/Berthe_Morisot,The Cradle,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Berthe_Morisot_008.jpg/960px-Berthe_Morisot_008.jpg,https://en.wikipedia.org/wiki/Berthe_Morisot#/media/File:Berthe_Morisot_008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,USA,,USA,Henry Ossawa Tanner,https://en.wikipedia.org/wiki/Henry_Ossawa_Tanner,The Banjo Lesson,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Henry_Ossawa_Tanner%2C_The_Banjo_Lesson_%28darker%29.jpg/960px-Henry_Ossawa_Tanner%2C_The_Banjo_Lesson_%28darker%29.jpg,"https://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner,_The_Banjo_Lesson_(darker).jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dutch,NLD,,NLD,Vincent van Gogh,https://en.wikipedia.org/wiki/Vincent_van_Gogh,First Step,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Vincent_van_Gogh_-_First_Steps.jpg/960px-Vincent_van_Gogh_-_First_Steps.jpg,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_First_Steps.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
German,DEU,,DEU,Käthe Kollwitz,https://en.wikipedia.org/wiki/K%C3%A4the_Kollwitz,The Mothers,Keep,,https://upload.wikimedia.org/wikipedia/commons/b/b0/%22Die_M%C3%BCtter%22_-_K%C3%A4the_Kollwitz_%3B_Felsing_%28printer%29._LCCN2009630850.jpg,https://en.wikipedia.org/wiki/K%C3%A4the_Kollwitz#/media/File:%22Die_M%C3%BCtter%22_-_K%C3%A4the_Kollwitz_;_Felsing_(printer)._LCCN2009630850.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italian,ITA,,ITA,Umberto Boccioni,https://en.wikipedia.org/wiki/Umberto_Boccioni,The wife and daughter of Giacomo Balla,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Umberto_Boccioni_%E2%80%93_La_moglie_di_Balla_con_la_figlia.tiff/lossy-page1-572px-Umberto_Boccioni_%E2%80%93_La_moglie_di_Balla_con_la_figlia.tiff.jpg,https://commons.wikimedia.org/wiki/File:Umberto_Boccioni_%E2%80%93_La_moglie_di_Balla_con_la_figlia.tiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italian,ITA,,ITA,Leonardo da Vinci,https://en.wikipedia.org/wiki/Leonardo_da_Vinci,The Virgin and Child with Saint Anne,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/La_Vierge%2C_l%27Enfant_J%C3%A9sus_et_sainte_Anne%2C_by_Leonardo_da_Vinci%2C_from_C2RMF.jpg/960px-La_Vierge%2C_l%27Enfant_J%C3%A9sus_et_sainte_Anne%2C_by_Leonardo_da_Vinci%2C_from_C2RMF.jpg,https://en.wikipedia.org/wiki/The_Virgin_and_Child_with_Saint_Anne_(Leonardo)#/media/File:Leonardo_da_Vinci_-_Virgin_and_Child_with_St_Anne_C2RMF_retouched.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italian,ITA,,ITA,Filippo Lippi,https://en.wikipedia.org/wiki/Filippo_Lippi,Madonna and Child,Keep,,https://upload.wikimedia.org/wikipedia/commons/f/f0/Fra_Filippo_Lippi_-_Madonna_with_the_Child_and_two_Angels_-_WGA13307.jpg,https://en.wikipedia.org/wiki/Filippo_Lippi#/media/File:Fra_Filippo_Lippi_-_Madonna_with_the_Child_and_two_Angels_-_WGA13307.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French,FRA,,FRA,Auguste Rodin,https://en.wikipedia.org/wiki/Auguste_Rodin,Young Mother in the Grotto,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/35_La-joven-madre-1.jpg/960px-35_La-joven-madre-1.jpg,https://en.wikipedia.org/wiki/Young_Mother,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polish,POL,Poland,POL,Stanisław Wyspiański,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Wyspia%C5%84ski,Motherhood,Keep,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Macierzynstwo_1905.jpg/960px-Macierzynstwo_1905.jpg,https://commons.wikimedia.org/wiki/File:Macierzynstwo_1905.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungarian-Indian,IND,India,IND,Amrita Sher-Gil,https://en.wikipedia.org/wiki/Amrita_Sher-Gil,Mother and Child,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Mother_India_1935.jpg/960px-Mother_India_1935.jpg,https://en.wikipedia.org/wiki/Mother_India_%28painting%29#/media/File:Mother_India_1935.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungarian-Indian,IND,India,IND,Amrita Sher-Gil,https://en.wikipedia.org/wiki/Amrita_Sher-Gil,The Little Girl in Blue,Keep,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/The_Little_Girl_in_Blue_by_Amrita_Sher-Gil.jpg/960px-The_Little_Girl_in_Blue_by_Amrita_Sher-Gil.jpg,https://en.wikipedia.org/wiki/The_Little_Girl_in_Blue#/media/File:The_Little_Girl_in_Blue_by_Amrita_Sher-Gil.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,USA,United States,USA,Mary Cassatt,https://en.wikipedia.org/wiki/Mary_Cassatt,Reine Lefebre and Margot before a Window,Keep,,https://upload.wikimedia.org/wikipedia/commons/b/be/Mary_Cassatt%2C_1902%2C_Reine_Lefebre_and_Margot_before_a_Window.jpg,"https://en.wikipedia.org/wiki/Mary_Cassatt#/media/File:Mary_Cassatt,_1902,_Reine_Lefebre_and_Margot_before_a_Window.jpg",USA,United States,USA,Mary Cassatt,https://en.wikipedia.org/wiki/Mary_Cassatt,The Child’s Bath,Keep,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Mary_Cassatt_-_The_Child%27s_Bath_-_Google_Art_Project.jpg/960px-Mary_Cassatt_-_The_Child%27s_Bath_-_Google_Art_Project.jpg,https://commons.wikimedia.org/wiki/File:Mary_Cassatt_-_The_Child%27s_Bath_-_Google_Art_Project.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
